index,turn,phase,step_ms,managed_mb,allocated_mb,gc0,gc1,gc2,save_load_executed,save_success,load_success,save_load_ms
1924,5,4,0.032,9.20,110.08,147,147,147,0,0,0,0.000
1925,6,5,0.022,9.20,110.08,147,147,147,0,0,0,0.000
1926,7,0,0.021,9.20,110.08,147,147,147,0,0,0,0.000
1927,8,1,0.021,9.20,110.08,147,147,147,0,0,0,0.000
1928,9,2,0.021,9.20,110.08,147,147,147,0,0,0,0.000
1929,10,3,0.021,9.20,110.08,147,147,147,0,0,0,0.000
1930,11,4,0.024,9.21,110.08,147,147,147,0,0,0,0.000
1931,12,5,0.021,9.21,110.08,147,147,147,0,0,0,0.000
1932,13,0,0.021,9.21,110.08,147,147,147,0,0,0,0.000
1933,14,1,0.021,9.21,110.08,147,147,147,0,0,0,0.000
1934,15,2,0.021,9.21,110.08,147,147,147,0,0,0,0.000
1935,16,3,0.021,9.21,110.08,147,147,147,0,0,0,0.000
1936,17,4,0.026,9.21,110.08,147,147,147,0,0,0,0.000
1937,18,5,0.024,9.21,110.08,147,147,147,0,0,0,0.000
1938,19,0,0.023,9.21,110.08,147,147,147,0,0,0,0.000
1939,20,1,0.021,9.21,110.08,147,147,147,0,0,0,0.000
1940,21,2,0.022,9.21,110.08,147,147,147,0,0,0,0.000
1941,22,3,0.023,9.21,110.08,147,147,147,0,0,0,0.000
1942,23,4,0.021,9.21,110.08,147,147,147,0,0,0,0.000
1943,24,5,0.021,9.21,110.08,147,147,147,0,0,0,0.000
1944,1,0,0.021,9.21,110.08,147,147,147,0,0,0,0.000
1945,2,1,0.021,9.21,110.08,147,147,147,0,0,0,0.000
1946,3,2,0.023,9.22,110.08,147,147,147,0,0,0,0.000
1947,4,3,0.021,9.22,110.08,147,147,147,0,0,0,0.000
1948,5,4,0.021,9.22,110.08,147,147,147,0,0,0,0.000
1949,6,5,0.021,9.22,110.08,147,147,147,0,0,0,0.000
1950,7,0,0.021,9.22,110.08,147,147,147,1,1,1,23.932
1951,8,1,0.039,9.35,110.08,147,147,147,0,0,0,0.000
1952,9,2,0.023,9.35,110.08,147,147,147,0,0,0,0.000
1953,10,3,0.025,9.35,110.08,147,147,147,0,0,0,0.000
1954,11,4,0.023,9.35,110.08,147,147,147,0,0,0,0.000
1955,12,5,0.022,9.35,110.08,147,147,147,0,0,0,0.000
1956,13,0,0.022,9.35,110.08,147,147,147,0,0,0,0.000
1957,14,1,0.022,9.35,110.08,147,147,147,0,0,0,0.000
1958,15,2,0.022,9.35,110.08,147,147,147,0,0,0,0.000
1959,16,3,0.022,9.35,110.08,147,147,147,0,0,0,0.000
1960,17,4,0.023,9.36,110.08,147,147,147,0,0,0,0.000
1961,18,5,0.024,9.36,110.08,147,147,147,0,0,0,0.000
1962,19,0,0.022,9.36,110.08,147,147,147,0,0,0,0.000
1963,20,1,0.022,9.36,110.08,147,147,147,0,0,0,0.000
1964,21,2,0.022,9.36,110.08,147,147,147,0,0,0,0.000
1965,22,3,0.022,9.36,110.08,147,147,147,0,0,0,0.000
1966,23,4,0.031,9.36,110.08,147,147,147,0,0,0,0.000
1967,24,5,0.022,9.36,110.08,147,147,147,0,0,0,0.000
1968,1,0,0.021,9.36,110.08,147,147,147,0,0,0,0.000
1969,2,1,0.023,9.36,110.08,147,147,147,0,0,0,0.000
1970,3,2,0.021,9.36,110.08,147,147,147,0,0,0,0.000
1971,4,3,0.023,9.37,110.08,147,147,147,0,0,0,0.000
1972,5,4,0.021,9.37,110.08,147,147,147,0,0,0,0.000
1973,6,5,0.021,9.37,110.08,147,147,147,0,0,0,0.000
1974,7,0,0.021,9.37,110.08,147,147,147,0,0,0,0.000
1975,8,1,0.021,9.37,110.08,147,147,147,0,0,0,0.000
1976,9,2,0.021,9.37,110.08,147,147,147,0,0,0,0.000
1977,10,3,0.022,9.37,110.08,147,147,147,0,0,0,0.000
1978,11,4,0.021,9.37,110.08,147,147,147,0,0,0,0.000
1979,12,5,0.021,9.37,110.08,147,147,147,0,0,0,0.000
1980,13,0,0.021,9.37,110.08,147,147,147,0,0,0,0.000
1981,14,1,3.176,8.37,110.08,148,148,148,0,0,0,0.000
1982,15,2,0.023,8.37,110.08,148,148,148,0,0,0,0.000
1983,16,3,0.020,8.37,110.08,148,148,148,0,0,0,0.000
1984,17,4,0.021,8.37,110.08,148,148,148,0,0,0,0.000
1985,18,5,0.020,8.37,110.08,148,148,148,0,0,0,0.000
1986,19,0,0.020,8.37,110.08,148,148,148,0,0,0,0.000
1987,20,1,0.019,8.37,110.08,148,148,148,0,0,0,0.000
1988,21,2,0.019,8.37,110.08,148,148,148,0,0,0,0.000
1989,22,3,0.020,8.37,110.08,148,148,148,0,0,0,0.000
1990,23,4,0.020,8.37,110.08,148,148,148,0,0,0,0.000
1991,24,5,0.021,8.37,110.08,148,148,148,0,0,0,0.000
1992,1,0,0.019,8.37,110.08,148,148,148,0,0,0,0.000
1993,2,1,0.019,8.37,110.08,148,148,148,0,0,0,0.000
1994,3,2,0.018,8.37,110.08,148,148,148,0,0,0,0.000
1995,4,3,0.018,8.37,110.08,148,148,148,0,0,0,0.000
1996,5,4,0.018,8.37,110.08,148,148,148,0,0,0,0.000
1997,6,5,0.018,8.37,110.08,148,148,148,0,0,0,0.000
1998,7,0,0.021,8.37,110.08,148,148,148,0,0,0,0.000
1999,8,1,0.018,8.37,110.08,148,148,148,0,0,0,0.000
2000,9,2,0.018,8.37,110.08,148,148,148,1,1,1,22.475
2001,10,3,0.038,8.49,110.09,148,148,148,0,0,0,0.000
2002,11,4,0.023,8.49,110.09,148,148,148,0,0,0,0.000
2003,12,5,0.022,8.49,110.09,148,148,148,0,0,0,0.000
2004,13,0,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2005,14,1,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2006,15,2,0.024,8.49,110.09,148,148,148,0,0,0,0.000
2007,16,3,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2008,17,4,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2009,18,5,0.022,8.49,110.09,148,148,148,0,0,0,0.000
2010,19,0,0.023,8.49,110.09,148,148,148,0,0,0,0.000
2011,20,1,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2012,21,2,0.023,8.49,110.09,148,148,148,0,0,0,0.000
2013,22,3,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2014,23,4,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2015,24,5,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2016,1,0,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2017,2,1,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2018,3,2,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2019,4,3,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2020,5,4,0.025,8.49,110.09,148,148,148,0,0,0,0.000
2021,6,5,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2022,7,0,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2023,8,1,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2024,9,2,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2025,10,3,0.032,8.49,110.09,148,148,148,0,0,0,0.000
2026,11,4,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2027,12,5,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2028,13,0,0.023,8.49,110.09,148,148,148,0,0,0,0.000
2029,14,1,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2030,15,2,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2031,16,3,0.023,8.49,110.09,148,148,148,0,0,0,0.000
2032,17,4,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2033,18,5,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2034,19,0,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2035,20,1,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2036,21,2,0.023,8.49,110.09,148,148,148,0,0,0,0.000
2037,22,3,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2038,23,4,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2039,24,5,0.023,8.49,110.09,148,148,148,0,0,0,0.000
2040,1,0,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2041,2,1,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2042,3,2,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2043,4,3,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2044,5,4,0.023,8.49,110.09,148,148,148,0,0,0,0.000
2045,6,5,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2046,7,0,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2047,8,1,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2048,9,2,0.021,8.49,110.09,148,148,148,0,0,0,0.000
2049,10,3,0.023,8.49,110.09,148,148,148,0,0,0,0.000
2050,11,4,0.021,8.52,110.09,148,148,148,1,1,1,17.945
2051,12,5,0.033,8.64,110.09,148,148,148,0,0,0,0.000
2052,13,0,0.018,8.64,110.09,148,148,148,0,0,0,0.000
2053,14,1,0.018,8.64,110.09,148,148,148,0,0,0,0.000
2054,15,2,0.018,8.64,110.09,148,148,148,0,0,0,0.000
2055,16,3,0.018,8.64,110.09,148,148,148,0,0,0,0.000
2056,17,4,0.020,8.64,110.09,148,148,148,0,0,0,0.000
2057,18,5,0.018,8.64,110.09,148,148,148,0,0,0,0.000
2058,19,0,0.019,8.64,110.09,148,148,148,0,0,0,0.000
2059,20,1,0.018,8.64,110.09,148,148,148,0,0,0,0.000
2060,21,2,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2061,22,3,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2062,23,4,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2063,24,5,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2064,1,0,0.018,8.64,110.09,148,148,148,0,0,0,0.000
2065,2,1,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2066,3,2,0.018,8.64,110.09,148,148,148,0,0,0,0.000
2067,4,3,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2068,5,4,0.019,8.64,110.09,148,148,148,0,0,0,0.000
2069,6,5,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2070,7,0,0.018,8.64,110.09,148,148,148,0,0,0,0.000
2071,8,1,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2072,9,2,0.018,8.64,110.09,148,148,148,0,0,0,0.000
2073,10,3,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2074,11,4,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2075,12,5,0.017,8.64,110.09,148,148,148,0,0,0,0.000
2076,13,0,0.018,8.65,110.09,148,148,148,0,0,0,0.000
2077,14,1,0.018,8.65,110.09,148,148,148,0,0,0,0.000
2078,15,2,0.017,8.65,110.09,148,148,148,0,0,0,0.000
2079,16,3,0.017,8.65,110.09,148,148,148,0,0,0,0.000
2080,17,4,0.017,8.65,110.09,148,148,148,0,0,0,0.000
2081,18,5,0.017,8.65,110.09,148,148,148,0,0,0,0.000
2082,19,0,0.018,8.65,110.09,148,148,148,0,0,0,0.000
2083,20,1,0.017,8.65,110.09,148,148,148,0,0,0,0.000
2084,21,2,0.017,8.65,110.09,148,148,148,0,0,0,0.000
2085,22,3,0.017,8.65,110.09,148,148,148,0,0,0,0.000
2086,23,4,0.018,8.65,110.09,148,148,148,0,0,0,0.000
2087,24,5,0.019,8.65,110.09,148,148,148,0,0,0,0.000
2088,1,0,0.016,8.65,110.09,148,148,148,0,0,0,0.000
2089,2,1,0.016,8.65,110.09,148,148,148,0,0,0,0.000
2090,3,2,0.016,8.65,110.09,148,148,148,0,0,0,0.000
2091,4,3,0.024,8.65,110.09,148,148,148,0,0,0,0.000
2092,5,4,0.016,8.65,110.09,148,148,148,0,0,0,0.000
2093,6,5,0.017,8.65,110.09,148,148,148,0,0,0,0.000
2094,7,0,0.016,8.65,110.09,148,148,148,0,0,0,0.000
2095,8,1,0.016,8.65,110.09,148,148,148,0,0,0,0.000
2096,9,2,0.016,8.65,110.09,148,148,148,0,0,0,0.000
2097,10,3,0.016,8.65,110.09,148,148,148,0,0,0,0.000
2098,11,4,0.019,8.66,110.09,148,148,148,0,0,0,0.000
2099,12,5,0.016,8.66,110.09,148,148,148,0,0,0,0.000
2100,13,0,0.016,8.66,110.09,148,148,148,1,1,1,21.428
2101,14,1,0.038,8.78,110.09,148,148,148,0,0,0,0.000
2102,15,2,0.023,8.78,110.09,148,148,148,0,0,0,0.000
2103,16,3,0.022,8.78,110.09,148,148,148,0,0,0,0.000
2104,17,4,0.022,8.78,110.09,148,148,148,0,0,0,0.000
2105,18,5,0.024,8.78,110.09,148,148,148,0,0,0,0.000
2106,19,0,0.023,8.79,110.09,148,148,148,0,0,0,0.000
2107,20,1,0.022,8.79,110.09,148,148,148,0,0,0,0.000
2108,21,2,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2109,22,3,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2110,23,4,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2111,24,5,0.023,8.79,110.09,148,148,148,0,0,0,0.000
2112,1,0,0.022,8.79,110.09,148,148,148,0,0,0,0.000
2113,2,1,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2114,3,2,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2115,4,3,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2116,5,4,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2117,6,5,0.022,8.79,110.09,148,148,148,0,0,0,0.000
2118,7,0,0.023,8.79,110.09,148,148,148,0,0,0,0.000
2119,8,1,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2120,9,2,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2121,10,3,0.022,8.79,110.09,148,148,148,0,0,0,0.000
2122,11,4,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2123,12,5,0.165,8.79,110.09,148,148,148,0,0,0,0.000
2124,13,0,0.024,8.79,110.09,148,148,148,0,0,0,0.000
2125,14,1,0.022,8.79,110.09,148,148,148,0,0,0,0.000
2126,15,2,0.025,8.79,110.09,148,148,148,0,0,0,0.000
2127,16,3,0.022,8.79,110.09,148,148,148,0,0,0,0.000
2128,17,4,0.025,8.79,110.09,148,148,148,0,0,0,0.000
2129,18,5,0.022,8.79,110.09,148,148,148,0,0,0,0.000
2130,19,0,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2131,20,1,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2132,21,2,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2133,22,3,0.023,8.79,110.09,148,148,148,0,0,0,0.000
2134,23,4,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2135,24,5,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2136,1,0,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2137,2,1,0.021,8.79,110.09,148,148,148,0,0,0,0.000
2138,3,2,0.023,8.80,110.09,148,148,148,0,0,0,0.000
2139,4,3,0.021,8.80,110.09,148,148,148,0,0,0,0.000
2140,5,4,0.021,8.80,110.09,148,148,148,0,0,0,0.000
2141,6,5,0.023,8.80,110.09,148,148,148,0,0,0,0.000
2142,7,0,0.021,8.80,110.09,148,148,148,0,0,0,0.000
2143,8,1,0.021,8.80,110.09,148,148,148,0,0,0,0.000
2144,9,2,0.021,8.80,110.09,148,148,148,0,0,0,0.000
2145,10,3,0.021,8.80,110.09,148,148,148,0,0,0,0.000
2146,11,4,0.021,8.80,110.09,148,148,148,0,0,0,0.000
2147,12,5,0.021,8.80,110.09,148,148,148,0,0,0,0.000
2148,13,0,0.022,8.80,110.09,148,148,148,0,0,0,0.000
2149,14,1,0.023,8.80,110.09,148,148,148,0,0,0,0.000
2150,15,2,0.021,8.80,110.09,148,148,148,1,1,1,21.405
2151,16,3,0.036,8.93,110.10,148,148,148,0,0,0,0.000
2152,17,4,0.022,8.93,110.10,148,148,148,0,0,0,0.000
2153,18,5,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2154,19,0,0.022,8.93,110.10,148,148,148,0,0,0,0.000
2155,20,1,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2156,21,2,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2157,22,3,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2158,23,4,0.023,8.93,110.10,148,148,148,0,0,0,0.000
2159,24,5,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2160,1,0,0.019,8.93,110.10,148,148,148,0,0,0,0.000
2161,2,1,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2162,3,2,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2163,4,3,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2164,5,4,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2165,6,5,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2166,7,0,0.021,8.93,110.10,148,148,148,0,0,0,0.000
2167,8,1,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2168,9,2,0.021,8.93,110.10,148,148,148,0,0,0,0.000
2169,10,3,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2170,11,4,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2171,12,5,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2172,13,0,0.019,8.93,110.10,148,148,148,0,0,0,0.000
2173,14,1,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2174,15,2,0.021,8.93,110.10,148,148,148,0,0,0,0.000
2175,16,3,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2176,17,4,0.020,8.93,110.10,148,148,148,0,0,0,0.000
2177,18,5,0.019,8.93,110.10,148,148,148,0,0,0,0.000
2178,19,0,0.018,8.93,110.10,148,148,148,0,0,0,0.000
2179,20,1,0.019,8.94,110.10,148,148,148,0,0,0,0.000
2180,21,2,0.018,8.94,110.10,148,148,148,0,0,0,0.000
2181,22,3,0.028,8.94,110.10,148,148,148,0,0,0,0.000
2182,23,4,0.019,8.94,110.10,148,148,148,0,0,0,0.000
2183,24,5,0.018,8.94,110.10,148,148,148,0,0,0,0.000
2184,1,0,0.018,8.94,110.10,148,148,148,0,0,0,0.000
2185,2,1,0.018,8.94,110.10,148,148,148,0,0,0,0.000
2186,3,2,0.018,8.94,110.10,148,148,148,0,0,0,0.000
2187,4,3,0.018,8.94,110.10,148,148,148,0,0,0,0.000
2188,5,4,0.018,8.94,110.10,148,148,148,0,0,0,0.000
2189,6,5,0.021,8.95,110.10,148,148,148,0,0,0,0.000
2190,7,0,0.019,8.95,110.10,148,148,148,0,0,0,0.000
2191,8,1,0.018,8.95,110.10,148,148,148,0,0,0,0.000
2192,9,2,0.018,8.95,110.10,148,148,148,0,0,0,0.000
2193,10,3,0.018,8.95,110.10,148,148,148,0,0,0,0.000
2194,11,4,0.018,8.95,110.10,148,148,148,0,0,0,0.000
2195,12,5,0.018,8.95,110.10,148,148,148,0,0,0,0.000
2196,13,0,0.018,8.95,110.10,148,148,148,0,0,0,0.000
2197,14,1,0.019,8.95,110.10,148,148,148,0,0,0,0.000
2198,15,2,0.018,8.95,110.10,148,148,148,0,0,0,0.000
2199,16,3,0.018,8.95,110.10,148,148,148,0,0,0,0.000
2200,17,4,0.019,8.96,110.10,148,148,148,1,1,1,19.416
2201,18,5,0.034,9.08,110.10,148,148,148,0,0,0,0.000
2202,19,0,0.020,9.08,110.10,148,148,148,0,0,0,0.000
2203,20,1,0.019,9.08,110.10,148,148,148,0,0,0,0.000
2204,21,2,0.018,9.08,110.10,148,148,148,0,0,0,0.000
2205,22,3,0.021,9.09,110.10,148,148,148,0,0,0,0.000
2206,23,4,0.019,9.09,110.10,148,148,148,0,0,0,0.000
2207,24,5,0.018,9.09,110.10,148,148,148,0,0,0,0.000
2208,1,0,0.018,9.09,110.10,148,148,148,0,0,0,0.000
2209,2,1,0.020,9.09,110.10,148,148,148,0,0,0,0.000
2210,3,2,0.018,9.09,110.10,148,148,148,0,0,0,0.000
2211,4,3,0.019,9.09,110.10,148,148,148,0,0,0,0.000
2212,5,4,0.018,9.09,110.10,148,148,148,0,0,0,0.000
2213,6,5,0.021,9.09,110.10,148,148,148,0,0,0,0.000
2214,7,0,0.017,9.09,110.10,148,148,148,0,0,0,0.000
2215,8,1,0.017,9.09,110.10,148,148,148,0,0,0,0.000
2216,9,2,0.017,9.09,110.10,148,148,148,0,0,0,0.000
2217,10,3,0.017,9.09,110.10,148,148,148,0,0,0,0.000
2218,11,4,0.017,9.09,110.10,148,148,148,0,0,0,0.000
2219,12,5,0.017,9.09,110.10,148,148,148,0,0,0,0.000
2220,13,0,0.018,9.10,110.10,148,148,148,0,0,0,0.000
2221,14,1,0.018,9.10,110.10,148,148,148,0,0,0,0.000
2222,15,2,0.017,9.10,110.10,148,148,148,0,0,0,0.000
2223,16,3,0.017,9.10,110.10,148,148,148,0,0,0,0.000
2224,17,4,0.017,9.10,110.10,148,148,148,0,0,0,0.000
2225,18,5,0.017,9.10,110.10,148,148,148,0,0,0,0.000
2226,19,0,0.017,9.10,110.10,148,148,148,0,0,0,0.000
2227,20,1,0.017,9.10,110.10,148,148,148,0,0,0,0.000
2228,21,2,0.017,9.10,110.10,148,148,148,0,0,0,0.000
2229,22,3,0.018,9.11,110.10,148,148,148,0,0,0,0.000
2230,23,4,0.018,9.11,110.10,148,148,148,0,0,0,0.000
2231,24,5,0.017,9.11,110.10,148,148,148,0,0,0,0.000
2232,1,0,0.017,9.11,110.10,148,148,148,0,0,0,0.000
2233,2,1,0.017,9.11,110.10,148,148,148,0,0,0,0.000
2234,3,2,0.017,9.11,110.10,148,148,148,0,0,0,0.000
2235,4,3,0.017,9.11,110.10,148,148,148,0,0,0,0.000
2236,5,4,0.025,9.11,110.10,148,148,148,0,0,0,0.000
2237,6,5,0.018,9.11,110.10,148,148,148,0,0,0,0.000
2238,7,0,0.017,9.11,110.10,148,148,148,0,0,0,0.000
2239,8,1,0.017,9.11,110.10,148,148,148,0,0,0,0.000
2240,9,2,0.017,9.11,110.10,148,148,148,0,0,0,0.000
2241,10,3,0.018,9.12,110.10,148,148,148,0,0,0,0.000
2242,11,4,0.017,9.12,110.10,148,148,148,0,0,0,0.000
2243,12,5,0.017,9.12,110.10,148,148,148,0,0,0,0.000
2244,13,0,0.017,9.12,110.10,148,148,148,0,0,0,0.000
2245,14,1,0.019,9.12,110.10,148,148,148,0,0,0,0.000
2246,15,2,0.018,9.12,110.10,148,148,148,0,0,0,0.000
2247,16,3,0.018,9.12,110.10,148,148,148,0,0,0,0.000
2248,17,4,0.018,9.12,110.10,148,148,148,0,0,0,0.000
2249,18,5,0.018,9.12,110.10,148,148,148,0,0,0,0.000
2250,19,0,0.018,9.12,110.10,148,148,148,1,1,1,19.533
2251,20,1,0.031,9.25,110.10,148,148,148,0,0,0,0.000
2252,21,2,0.019,9.25,110.10,148,148,148,0,0,0,0.000
2253,22,3,0.017,9.25,110.10,148,148,148,0,0,0,0.000
2254,23,4,0.018,9.25,110.10,148,148,148,0,0,0,0.000
2255,24,5,0.017,9.25,110.10,148,148,148,0,0,0,0.000
2256,1,0,0.018,9.25,110.10,148,148,148,0,0,0,0.000
2257,2,1,0.017,9.25,110.10,148,148,148,0,0,0,0.000
2258,3,2,0.017,9.25,110.10,148,148,148,0,0,0,0.000
2259,4,3,0.017,9.25,110.10,148,148,148,0,0,0,0.000
2260,5,4,0.019,9.26,110.10,148,148,148,0,0,0,0.000
2261,6,5,0.017,9.26,110.10,148,148,148,0,0,0,0.000
2262,7,0,0.017,9.26,110.10,148,148,148,0,0,0,0.000
2263,8,1,0.017,9.26,110.10,148,148,148,0,0,0,0.000
2264,9,2,0.017,9.26,110.10,148,148,148,0,0,0,0.000
2265,10,3,0.017,9.26,110.10,148,148,148,0,0,0,0.000
2266,11,4,0.017,9.26,110.10,148,148,148,0,0,0,0.000
2267,12,5,0.017,9.26,110.10,148,148,148,0,0,0,0.000
2268,13,0,0.018,9.27,110.10,148,148,148,0,0,0,0.000
2269,14,1,0.017,9.27,110.10,148,148,148,0,0,0,0.000
2270,15,2,0.017,9.27,110.10,148,148,148,0,0,0,0.000
2271,16,3,0.018,9.27,110.10,148,148,148,0,0,0,0.000
2272,17,4,0.017,9.27,110.10,148,148,148,0,0,0,0.000
2273,18,5,0.017,9.27,110.10,148,148,148,0,0,0,0.000
2274,19,0,0.017,9.27,110.10,148,148,148,0,0,0,0.000
2275,20,1,0.017,9.27,110.10,148,148,148,0,0,0,0.000
2276,21,2,0.018,9.27,110.10,148,148,148,0,0,0,0.000
2277,22,3,0.018,9.27,110.10,148,148,148,0,0,0,0.000
2278,23,4,0.018,9.27,110.10,148,148,148,0,0,0,0.000
2279,24,5,0.018,9.27,110.10,148,148,148,0,0,0,0.000
2280,1,0,0.018,9.27,110.10,148,148,148,0,0,0,0.000
2281,2,1,0.019,9.28,110.10,148,148,148,0,0,0,0.000
2282,3,2,0.018,9.28,110.10,148,148,148,0,0,0,0.000
2283,4,3,0.018,9.28,110.10,148,148,148,0,0,0,0.000
2284,5,4,0.019,9.28,110.10,148,148,148,0,0,0,0.000
2285,6,5,0.018,9.28,110.10,148,148,148,0,0,0,0.000
2286,7,0,0.018,9.28,110.10,148,148,148,0,0,0,0.000
2287,8,1,0.018,9.28,110.10,148,148,148,0,0,0,0.000
2288,9,2,0.018,9.28,110.10,148,148,148,0,0,0,0.000
2289,10,3,0.018,9.28,110.10,148,148,148,0,0,0,0.000
2290,11,4,0.027,9.28,110.10,148,148,148,0,0,0,0.000
2291,12,5,0.019,9.28,110.10,148,148,148,0,0,0,0.000
2292,13,0,0.021,9.29,110.10,148,148,148,0,0,0,0.000
2293,14,1,0.018,9.29,110.10,148,148,148,0,0,0,0.000
2294,15,2,0.018,9.29,110.10,148,148,148,0,0,0,0.000
2295,16,3,0.018,9.29,110.10,148,148,148,0,0,0,0.000
2296,17,4,0.018,9.29,110.10,148,148,148,0,0,0,0.000
2297,18,5,0.018,9.29,110.10,148,148,148,0,0,0,0.000
2298,19,0,0.018,9.29,110.10,148,148,148,0,0,0,0.000
2299,20,1,0.018,9.29,110.10,148,148,148,0,0,0,0.000
2300,21,2,0.019,9.29,110.10,148,148,148,1,1,1,22.505
2301,22,3,0.037,8.49,110.11,149,149,149,0,0,0,0.000
2302,23,4,0.021,8.49,110.11,149,149,149,0,0,0,0.000
2303,24,5,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2304,1,0,0.021,8.49,110.11,149,149,149,0,0,0,0.000
2305,2,1,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2306,3,2,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2307,4,3,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2308,5,4,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2309,6,5,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2310,7,0,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2311,8,1,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2312,9,2,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2313,10,3,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2314,11,4,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2315,12,5,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2316,13,0,0.018,8.49,110.17,149,149,149,0,0,0,0.000
2317,14,1,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2318,15,2,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2319,16,3,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2320,17,4,0.021,8.49,110.11,149,149,149,0,0,0,0.000
2321,18,5,0.019,8.49,110.11,149,149,149,0,0,0,0.000
